Farmácia,Status,Total Unidades Vendidas,Frequencia_Vendas,EAN_ou_SKU,Nome_do_Produto,Preco_Tabela,Preco_Cartao_Valor,Desconto_Cartao,Preco_Pix_Valor,Desconto_Pix
SãoJoão,Disponível,375.0,13,7896658029318.0,Dispetic 40mg 30 Comprimidos Revestidos Aché,"79,95","79,95",-,"79,95",-
SãoJoão,Disponível,375.0,13,7898565164250.0,"Apixabana 2,5mg Genérico NatcoFarma 60 Comprimidos Revestidos","167,16","167,16",-,"167,16",-
SãoJoão,Disponível,375.0,13,7896004731285.0,"Carvedilol 6,25mg 30 Comprimidos Genérico EMS","60,51","19,79",-67.3%,"19,79",-67.3%
SãoJoão,Disponível,375.0,13,7898216365166.0,Doxiciclina 100mg 15 Comprimidos Revestidos Genérico Pharlab,"44,35","37,69",-15.0%,"37,69",-15.0%
SãoJoão,Disponível,375.0,13,7896094915381.0,Atroveran Dip 1g 20 Comprimidos,"27,15","27,15",-,"27,15",-
SãoJoão,Disponível,375.0,14,7891010255909.0,Tylenol Bebê Suspensão Oral 15ml,"56,84","51,90",-8.7%,"51,90",-8.7%
SãoJoão,Disponível,375.0,13,7899420506185.0,Amoxicilina 400mg/ml + Clavulanato De Potássio 57mg/ml Genérico União Quimica 70ml,"86,06","86,06",-,"86,06",-
SãoJoão,Disponível,375.0,13,7896658000577.0,Pomada Motix Dermatológica 50g,"47,66","43,19",-9.4%,"43,19",-9.4%
SãoJoão,Disponível,375.0,13,7896261015609.0,"Exforge HCT 160+12,5+10mg 28 Comprimidos","234,93","234,93",-,"234,93",-
SãoJoão,Disponível,375.0,12,7893595770747.0,Óleo Essencial Therapi 10ml Lavabo,"49,90","49,90",-,"49,90",-
SãoJoão,Disponível,375.0,13,7896269900334.0,Betnovate N Creme GSK 30g,"48,61","48,61",-,"48,61",-
SãoJoão,Disponível,375.0,14,7898906376656.0,Keflex Bago 100mg/ml 15ml Gotas,"48,14","48,14",-,"48,14",-
SãoJoão,Disponível,375.0,15,7896004751641.0,Desogestrel 28 Comprimidos Revestidos Genérico EMS,"37,52","9,99",-73.4%,"9,99",-73.4%
SãoJoão,Indisponível,375.0,12,0.0,Prolive 1 000 000 000UFC 15 Cápsulas,0,0,0,0,0
SãoJoão,Disponível,375.0,12,7899420501791.0,Promim CR 30g 20 Aplicações Supera,"101,50","84,89",-16.4%,"84,89",-16.4%
SãoJoão,Disponível,375.0,12,7896070603271.0,Nootropil UCB 800mg 30 Comprimidos Revestidos,"47,57","39,89",-16.1%,"39,89",-16.1%
SãoJoão,Disponível,375.0,12,7894916507738.0,Clo 10mg 30 Comprimidos Revestidos Sigma Pharma (C1),"78,88","78,88",-,"78,88",-
SãoJoão,Disponível,375.0,13,7894916515801.0,Viagra 100mg 4 Comprimidos Revestidos,"69,88","69,88",-,"69,88",-
SãoJoão,Disponível,375.0,13,7896094206410.0,"Venzer HCT 16+12,5mg 30 Comprimidos Revestidos Libbs","95,02","76,99",-19.0%,"76,99",-19.0%
SãoJoão,Disponível,375.0,13,7896004713618.0,Algésico + Estradiol 150mg + 10mg Injeção Genérico EMS,"16,92","16,92",-,"16,92",-
SãoJoão,Disponível,375.0,13,7899337000080.0,Vesicare 5mg 30 Comprimidos Revestidos,"227,58","182,06",-20.0%,"182,06",-20.0%
SãoJoão,Disponível,375.0,14,7898179710096.0,AAS Infantil 100mg 10 Comprimidos Genérico EMS,"1,99","1,99",-,"1,99",-
SãoJoão,Disponível,375.0,14,7896004791104.0,Olmesartana + HCT 40 + 25mg 30 Comprimidos Revestidos Genérico EMS,"54,18","37,90",-30.0%,"37,90",-30.0%
SãoJoão,Disponível,375.0,13,7896523216621.0,Aciclovir 200mg 30 Comprimidos Genérico Cimed,"125,72","30,79",-75.5%,"30,79",-75.5%
SãoJoão,Indisponível,375.0,14,0.0,Benzetacil Solução Injetável 1 Frasco-ampola de 4ml,0,0,0,0,0
SãoJoão,Disponível,375.0,12,7896006219590.0,Algicod 500+30mg 12 Comprimidos Momenta (A2),"29,57","27,29",-7.7%,"27,29",-7.7%
SãoJoão,Disponível,374.0,12,7899095202313.0,Optilar 5mg/ml Solução Oftálmica 5ml Gbió,"41,49","38,09",-8.2%,"38,09",-8.2%
SãoJoão,Disponível,374.0,14,7899470807430.0,Floratil 250mg em Pó 6 Envelopes,"51,24","43,55",-15.0%,"43,55",-15.0%
SãoJoão,Disponível,374.0,13,7896006290216.0,Lacrifilm Solução Oftálmica 15ml,"47,65","40,79",-14.4%,"40,79",-14.4%
SãoJoão,Disponível,374.0,13,7898029559332.0,Agoxom 25mg 56 Comprimidos Servier (C1),"405,30","405,30",-,"405,30",-
SãoJoão,Disponível,374.0,13,7896523201382.0,Esomeprazol 20mg 28 Comprimidos Revestidos Cimed,"262,84","109,90",-58.2%,"109,90",-58.2%
SãoJoão,Disponível,374.0,13,7896004755519.0,Lacday 10 000U Fcc Enzima Lactase 30 Comprimidos Mastigáveis,"75,08","75,08",-,"75,08",-
SãoJoão,Disponível,374.0,15,7897595635013.0,Sirdalud 2mg 30 Comprimidos Sandoz,"69,38","59,69",-14.0%,"59,69",-14.0%
SãoJoão,Disponível,374.0,12,7896523210865.0,Ducodil 5mg 20 Comprimidos Revestidos,"11,11","11,11",-,"11,11",-
SãoJoão,Disponível,374.0,15,7891317020460.0,Spark solução 100mg/ml 150ml Momenta (C1),"129,48","129,48",-,"129,48",-
SãoJoão,Disponível,374.0,13,7896658049590.0,Zastat 40mg 7 Comprimidos Aché,"49,70","49,70",-,"49,70",-
SãoJoão,Disponível,374.0,13,7896422516945.0,Captopril 50mg 30 Comprimidos Genérico Germed,"36,00","36,00",-,"36,00",-
SãoJoão,Indisponível,374.0,15,0.0,Plantaben 30 Envelopes de 5g,0,0,0,0,0
SãoJoão,Indisponível,374.0,15,0.0,"Lur 0,5mg 60ml Biosintética",0,0,0,0,0
SãoJoão,Indisponível,374.0,13,0.0,Descon 120ml,0,0,0,0,0
SãoJoão,Disponível,374.0,13,7500435231534.0,Cebion Zinco + Vitamina D 1g + 10 + 10mg 10 Comprimidos Efervescentes Procter,"25,99","22,35",-14.0%,"22,35",-14.0%
SãoJoão,Disponível,374.0,14,7891317016333.0,Bilastina 20mg 30 Comprimidos Genérico Eurofarma,"93,27","77,79",-16.6%,"77,79",-16.6%
SãoJoão,Disponível,374.0,14,7896714200699.0,Corticorten 20mg 20 Comprimidos,"31,42","27,89",-11.2%,"27,89",-11.2%
SãoJoão,Disponível,374.0,13,7896004788968.0,Dorzal Legrand Solução Oftalmológica 2% 5ml,"16,90","16,90",-,"16,90",-
SãoJoão,Disponível,374.0,12,7896083412082.0,Colicaliv Solução Oral 30ml,"104,99","89,24",-15.0%,"89,24",-15.0%
SãoJoão,Disponível,374.0,13,7896658008788.0,Levoid 75mcg 30 Comprimidos Aché,"21,29","19,39",-8.9%,"19,39",-8.9%
SãoJoão,Disponível,374.0,15,7894916513050.0,Risedross 150Mg 1 Comprimido Sigma-Pharma,"187,38","154,69",-17.4%,"154,69",-17.4%
SãoJoão,Disponível,374.0,15,7891158042430.0,Klaricid 25mg/ml Suspensão Oral 60ml Abbott,"115,53","115,53",-,"115,53",-
SãoJoão,Disponível,374.0,14,78905023.0,Leite de Magnésia Original Suspensão Oral 350ml,"35,99","35,99",-,"35,99",-
SãoJoão,Disponível,374.0,12,7896637022644.0,"Yomax 5,4mg 60 Comprimidos","108,50","91,09",-16.0%,"91,09",-16.0%
SãoJoão,Disponível,374.0,14,7891142142283.0,Pomada Diprogenta 30G Mantecorp,"53,10","47,29",-10.9%,"47,29",-10.9%
SãoJoão,Disponível,374.0,14,7896094901582.0,Pomada Gelol Dermatológica 20g Hypera Pharma,"29,42","29,42",-,"29,42",-
SãoJoão,Disponível,373.0,14,7891317010218.0,Bup Xl 300mg 30 Comprimidos Eurofarma (C1),"140,18","112,79",-19.5%,"112,79",-19.5%
SãoJoão,Disponível,373.0,15,7899420502682.0,Asea 20mg 30 Comprimidos Revestidos Supera,"49,39","40,59",-17.8%,"40,59",-17.8%
SãoJoão,Disponível,373.0,13,7896004718460.0,Cetoconazol Creme Dermatológico 30g Genérico EMS,"32,18","15,69",-51.2%,"15,69",-51.2%
SãoJoão,Disponível,373.0,14,7896094928459.0,Gastrol 6 Envelopes Abacaxi Hypera Pharma,"18,75","18,75",-,"18,75",-
SãoJoão,Disponível,373.0,14,7891317412708.0,Astro 500mg 3 Comprimidos Revestidos Eurofarma,"25,73","23,59",-8.3%,"23,59",-8.3%
SãoJoão,Disponível,373.0,15,7896658049064.0,Frontlev 100mg/ml 100ml Ache (C1),"65,21","65,21",-,"65,21",-
SãoJoão,Disponível,373.0,13,7896548115251.0,"Patanol 0,1% 5ml Novartis","81,63","69,89",-14.4%,"69,89",-14.4%
SãoJoão,Disponível,373.0,14,7896422505680.0,Secnidazol 1000mg 2 Comprimidos Genérico Medley,"26,25","19,99",-23.8%,"19,99",-23.8%
SãoJoão,Disponível,373.0,15,7896112414971.0,Semtri 100mg 60 Comprimidos Biolab (C1),"75,73","63,89",-15.6%,"63,89",-15.6%
SãoJoão,Disponível,373.0,12,7896015560300.0,Eno Tradicional Pó Efervescente 100g,"30,36","22,99",-24.3%,"22,99",-24.3%
SãoJoão,Disponível,373.0,14,7894916510554.0,"Niki Conect 3mg + 0,02mg 90 Comprimidos Revestidos EMS","53,36","45,89",-14.0%,"45,89",-14.0%
SãoJoão,Disponível,373.0,15,7898907313803.0,"Dunia 35 2+0,035mg 63 Comprimidos Ache","67,93","67,93",-,"67,93",-
SãoJoão,Indisponível,372.0,13,0.0,Tioconazol 20mg/g + Tinidazol 30mg/g Genérico Prati Creme 35g + 7 Aplicadores,0,0,0,0,0
SãoJoão,Disponível,372.0,15,7896023788796.0,Xarope Guaco 150ml G500 Balsâmico Catarinense,"9,99","9,99",-,"9,99",-
SãoJoão,Disponível,372.0,13,7896004705330.0,Simeticona 15ml Genérico EMS,"17,65","10,90",-38.2%,"10,90",-38.2%
SãoJoão,Disponível,372.0,12,7898074616042.0,Dividol 36 Cápsulas Zambon (A1),"57,10","57,10",-,"57,10",-
SãoJoão,Indisponível,372.0,13,0.0,Novalgina Dipirona Dor e Febre Gotas Sanofi 500mg/ml 20ml,0,0,0,0,0
SãoJoão,Disponível,372.0,14,7896261020184.0,Seebri 50mcg 30 Cápsulas,"293,53","293,53",-,"293,53",-
SãoJoão,Disponível,372.0,13,735201084169.0,Floral Kids Therapy 30ml Pesadelos,"36,90","29,90",-19.0%,"29,90",-19.0%
SãoJoão,Disponível,372.0,13,7891268101799.0,Depo-Provera 150mg Injetável 1ml,"49,21","43,99",-10.6%,"43,99",-10.6%
SãoJoão,Disponível,372.0,16,7898029552210.0,Diamicron MR 60mg 60 Comprimidos,"209,15","209,15",-,"209,15",-
SãoJoão,Disponível,372.0,15,7897595636539.0,Desogestrel 75mcg Genérico Novartis 28 Comprimidos Revestidos,"24,62","9,90",-59.8%,"9,90",-59.8%
SãoJoão,Indisponível,372.0,13,0.0,Jogger 1500+1200mg 30 Envelopes Biosintética,0,0,0,0,0
SãoJoão,Disponível,372.0,15,7897595634221.0,Zinnat 250mg 14 Comprimidos Revestidos Sandoz,"252,27","252,27",-,"252,27",-
SãoJoão,Disponível,372.0,14,7898014560176.0,Sorinan Science AD 30ml,"8,99","4,45",-50.5%,"4,45",-50.5%
SãoJoão,Disponível,372.0,14,7898586630246.0,Oxycontin 10Mg 28 Comprimidos Mundipharma (A1),"743,57","743,57",-,"743,57",-
SãoJoão,Disponível,372.0,14,7897930760486.0,"Clob-X Creme 0,05% 30g Galderma","52,52","46,49",-11.5%,"46,49",-11.5%
SãoJoão,Disponível,372.0,12,7898586630345.0,Restiva 10mg 4 Adesivos Transdérmicos Mundipharma (A1),"370,71","370,71",-,"370,71",-
SãoJoão,Disponível,372.0,15,7897595612397.0,Alopurinol 100mg Genérico Sandoz 30 Comprimidos,"20,92","19,59",-6.4%,"19,59",-6.4%
SãoJoão,Disponível,372.0,13,8903855082875.0,Menelat ODT 45mg 30 Comprimidos Torrent (C1),"244,25","206,89",-15.3%,"206,89",-15.3%
SãoJoão,Disponível,372.0,13,7894916513029.0,Imense 100mg 60 Comprimidos Revestidos,"151,20","125,09",-17.3%,"125,09",-17.3%
SãoJoão,Disponível,372.0,14,7894916515559.0,Patz SL 5mg 20 Comprimidos Sigma Pharma (B1) Nova Embalagem,"101,87","101,87",-,"101,87",-
SãoJoão,Disponível,372.0,12,7896112408734.0,Lide Nimesulida Betaciclodextrina 400mg 30 Comprimidos Biolab,"97,62","81,89",-16.1%,"81,89",-16.1%
SãoJoão,Disponível,371.0,14,7896422524827.0,Ciprofibrato 100mg 60 Comprimidos Genérico Medley,"99,29","99,29",-,"99,29",-
SãoJoão,Disponível,371.0,18,7898029550216.0,Alergomine 2mg 20 Comprimidos Revestidos,"80,38","67,99",-15.4%,"67,99",-15.4%
SãoJoão,Disponível,371.0,14,7898943707703.0,Vagicand 40G+7 Aplicadores Supera,"45,78","45,78",-,"45,78",-
SãoJoão,Disponível,371.0,13,7894916512923.0,Restitue 40Mg 30 Comprimidos,"77,12","64,99",-15.7%,"64,99",-15.7%
SãoJoão,Disponível,371.0,14,7891268107210.0,Tramal 50mg/ml Injeção 5x2ml Grünenthal (A2),"103,60","103,60",-,"103,60",-
SãoJoão,Disponível,371.0,14,7897473206854.0,Levolukast 10mg/5mg 7 Comprimidos Revestidos,"72,14","49,90",-30.8%,"49,90",-30.8%
SãoJoão,Disponível,371.0,13,7893454714882.0,Culturelle Probiótico Bebê 6ml Cellera,"139,99","139,99",-,"139,99",-
SãoJoão,Disponível,371.0,13,7896637023764.0,Levoxin 500mg 14 Comprimidos Revestidos Apsen,"238,29","238,29",-,"238,29",-
SãoJoão,Disponível,371.0,13,7896658035784.0,Paxtrat 20mg 30 Comprimidos,"220,78","220,78",-,"220,78",-
SãoJoão,Disponível,371.0,13,7896112406457.0,Cronobe Complex 90 Comprimidos Revestidos Biolab,"77,97","77,97",-,"77,97",-
SãoJoão,Disponível,371.0,14,7896658005053.0,Allegra D 60mg/120mg 10 Comprimidos Revestidos,"92,71","77,19",-16.7%,"77,19",-16.7%
SãoJoão,Disponível,371.0,13,7896641813351.0,Venvanse 50mg com 28 Cápsulas (A3),"449,99","359,99",-20.0%,"359,99",-20.0%
SãoJoão,Disponível,371.0,14,7897322705415.0,Formocaps 12mcg 30 Cápsulas Gelatinosas,"142,88","142,88",-,"142,88",-
SãoJoão,Disponível,371.0,13,7896094928329.0,Kelac 10mg 20 Comprimidos Hypera Pharma,"50,09","44,79",-10.6%,"44,79",-10.6%
SãoJoão,Indisponível,371.0,13,0.0,Eno Tônica Pó 100g,0,0,0,0,0
SãoJoão,Disponível,371.0,14,7896206402037.0,Budecort Aqua 32Mcg 120 Doses Johnson &amp; Johnson,"34,10","34,10",-,"34,10",-
SãoJoão,Disponível,371.0,14,7891058001032.0,"Dulcolax Gotas 7,5mg/ml 30ml","39,04","34,99",-10.4%,"34,99",-10.4%
SãoJoão,Disponível,371.0,13,7896004769028.0,Doralgina 30mg/300mg/30mg 20 Comprimidos,"19,90","19,90",-,"19,90",-
SãoJoão,Disponível,371.0,13,7897595602206.0,Doxiciclina Genérico Sandoz 100mg 20 Comprimidos,"72,20","39,89",-44.8%,"39,89",-44.8%
SãoJoão,Disponível,371.0,14,7897316804735.0,Solução Oftálmica Acular LS 5ml Allergan,"76,86","65,59",-14.7%,"65,59",-14.7%
SãoJoão,Disponível,371.0,13,7896112403456.0,Carbonato De Lítio Genérico Biolab 300mg 60 Comprimidos (C1),"39,68","35,99",-9.3%,"35,99",-9.3%
SãoJoão,Disponível,370.0,13,7896658040177.0,Pantomix 40mg 28 Comprimidos Ache,"57,61","57,61",-,"57,61",-
SãoJoão,Indisponível,370.0,13,0.0,Benedesc Plus Sol 120ml Sabor Uva Hypera Pharma,0,0,0,0,0
SãoJoão,Disponível,370.0,13,7896658040177.0,Pantozol 40mg 28 Comprimidos Takeda,"57,61","57,61",-,"57,61",-
SãoJoão,Indisponível,370.0,14,0.0,Bifilac Geflora 6 Sticks Pó Mantecorp,0,0,0,0,0
SãoJoão,Disponível,370.0,12,7896004761640.0,Etodolaco 400mg 20 Comprimidos Revestidos Genérico Germed,"39,92","35,99",-9.8%,"35,99",-9.8%
SãoJoão,Disponível,370.0,13,7894916510288.0,"Iumi 3mg/0,02mg 72 Comprimidos Revestidos","117,59","96,99",-17.5%,"96,99",-17.5%
SãoJoão,Disponível,370.0,13,7897705203088.0,"Wegovy 0,5mg 1,5ml Novo Nordisk","1284,04","1284,04",-,"1284,04",-
SãoJoão,Disponível,370.0,14,7896004768687.0,Desogestrel 84 Comprimidos Revestidos Genérico EMS,"95,25","27,99",-70.6%,"27,99",-70.6%
SãoJoão,Disponível,370.0,13,7898148291373.0,Cloridrato De Tetraciclina 500mg Genérico Prati 12 Cápsulas,"34,66","29,39",-15.2%,"29,39",-15.2%
SãoJoão,Disponível,370.0,14,7891058005498.0,"Naratriptana 2,5mg 10 Comprimidos Genérico Medley","45,15","45,15",-,"45,15",-
SãoJoão,Disponível,370.0,12,7898109241706.0,Bio Vagin Creme Vaginal Adium 40g com 10 Aplicadores,"78,81","68,89",-12.6%,"68,89",-12.6%
SãoJoão,Disponível,370.0,15,7896658018763.0,"Brasart HCT 160+12,5mg 90 Comprimidos Revestidos Sigma","83,91","67,99",-19.0%,"67,99",-19.0%
SãoJoão,Disponível,370.0,14,7896016806261.0,Naldecon Noite 400mg/20mg/400mg/4mg 24 Comprimidos,"60,26","50,99",-15.4%,"50,99",-15.4%
SãoJoão,Disponível,370.0,13,7896181924173.0,Rivastigmina 3mg 30 Cápsulas Genérico Biosintética (C1),"22,74","19,90",-12.5%,"19,90",-12.5%
SãoJoão,Disponível,370.0,13,7896094201378.0,"Libiam Libbs 1,25mg 28 Comprimidos","68,89","57,39",-16.7%,"57,39",-16.7%
SãoJoão,Disponível,369.0,13,7896676406184.0,Dimorf 30mg 50 Comprimidos Cristália (A1),"156,53","125,22",-20.0%,"125,22",-20.0%
SãoJoão,Disponível,369.0,12,7891317487638.0,Alta D 2000UI 30 Cápsulas Eurofarma,"73,19","62,39",-14.8%,"62,39",-14.8%
SãoJoão,Disponível,369.0,13,7896094915374.0,Atroveran Dip 1g 10 Comprimidos,"16,70","16,70",-,"16,70",-
SãoJoão,Disponível,369.0,16,7896658019036.0,Osteoban 150Mg 1 Comprimido Ache,"60,18","50,79",-15.6%,"50,79",-15.6%
SãoJoão,Disponível,369.0,12,7897705203101.0,"Wegovy 1,7mg 3ml Novo Nordisk","1923,36","1923,36",-,"1923,36",-
SãoJoão,Disponível,369.0,13,7896026305600.0,"Jardiance Duo 12,5+1000mg 60 comprimidos Boehringer","315,34","315,34",-,"315,34",-
SãoJoão,Disponível,369.0,12,7896112114413.0,Ipratrópio 20ml Genérico EMS,"13,49","11,79",-12.6%,"11,79",-12.6%
SãoJoão,Disponível,369.0,17,7891317014377.0,Buona 150mg 30 Cápsulas,"170,62","136,50",-20.0%,"136,50",-20.0%
SãoJoão,Disponível,369.0,12,7894916208154.0,Tropinal 20 Comprimidos Sigma Pharma,"26,06","24,49",-6.0%,"24,49",-6.0%
SãoJoão,Disponível,369.0,14,7892953209677.0,Prebictal 75mg 60 Cápsulas Adium (C1),"143,48","117,09",-18.4%,"117,09",-18.4%
SãoJoão,Disponível,369.0,13,7899420508448.0,Andes 100mg 60 Comprimidos Revestidos Supera (C1),"66,50","55,69",-16.3%,"55,69",-16.3%
SãoJoão,Disponível,369.0,15,7896422519793.0,Ibuprofeno 50mg/ml Solução Oral Genérico Geolab 30ml,"19,46","19,46",-,"19,46",-
SãoJoão,Disponível,369.0,15,7899420502378.0,Brasart 320mg 30 Comprimidos Revestidos Sigma,"60,58","60,58",-,"60,58",-
SãoJoão,Disponível,369.0,15,7896862993627.0,Gastrogel 153mg/200mg/25mg 20 Comprimidos Mastigáveis,"23,90","23,90",-,"23,90",-
SãoJoão,Disponível,369.0,13,7896658005978.0,Mirtax Aché 5mg 30 Comprimidos Revestidos,"37,27","37,27",-,"37,27",-
SãoJoão,Disponível,369.0,15,7896026305327.0,Micardis Anlo Telmisartana 40mg + Besilato De Anlodipino 5mg Boehringer Com 30 Comprimidos,"130,93","104,74",-20.0%,"104,74",-20.0%
SãoJoão,Disponível,369.0,13,7897705202753.0,Rybelsus 14mg 30 Comprimidos,"1277,92","1277,92",-,"1277,92",-
SãoJoão,Disponível,369.0,14,7896004756622.0,Dipirona Sódica 500mg Genérico Medley 10 Comprimidos,"24,45","14,90",-39.1%,"14,90",-39.1%
SãoJoão,Disponível,369.0,13,7891317014322.0,"Bart H 300+12,5mg 30 Comprimidos Momenta","149,97","119,98",-20.0%,"119,98",-20.0%
SãoJoão,Disponível,369.0,13,7896830500697.0,Passiflorine Pi 500mg 20 Comprimidos Revestidos Biochimico,"34,90","34,90",-,"34,90",-
SãoJoão,Disponível,369.0,14,7896637022767.0,Quicard 35mg 60 Comprimidos Revestidos Germed,"61,13","52,09",-14.8%,"52,09",-14.8%
SãoJoão,Disponível,369.0,14,7896658016394.0,Aristab 30mg 30 Comprimidos Aché (C1),"669,05","669,05",-,"669,05",-
SãoJoão,Disponível,369.0,14,5702150154286.0,Clopixol Depot 200mg 1ml Lundbeck (C1),"119,97","101,39",-15.5%,"101,39",-15.5%
SãoJoão,Disponível,369.0,13,7896004771403.0,Nebivolol 5mg 60 Comprimidos Genérico EMS,"121,35","77,19",-36.4%,"77,19",-36.4%
SãoJoão,Disponível,369.0,13,7896112125839.0,Venaflon450mg+50mg 60 Comprimidos Revestidos,"119,90","91,39",-23.8%,"91,39",-23.8%
SãoJoão,Disponível,369.0,14,7896181922377.0,Dropropizina 3mg 120ml Adulto Genérico Biosintética,"19,83","19,83",-,"19,83",-
SãoJoão,Disponível,369.0,14,8903855090450.0,Alcytam 20mg 30 Comprimidos Torrent (C1),"205,76","205,76",-,"205,76",-
SãoJoão,Indisponível,369.0,13,0.0,Vick Primeira Proteção Procter Spray Nasal 15ml,0,0,0,0,0
SãoJoão,Indisponível,368.0,13,0.0,Esalerg 100ml Aché,0,0,0,0,0
SãoJoão,Disponível,368.0,13,7897595636010.0,Anlodipino 10mg 30 Comprimidos Genérico Novartis,"15,04","15,04",-,"15,04",-
SãoJoão,Disponível,368.0,15,8903855081335.0,Oleptal 300mg 60 Comprimidos Torrent (C1),"160,16","160,16",-,"160,16",-
SãoJoão,Disponível,368.0,13,7898096577031.0,Deocil SL 10mg 10 Comprimidos Sublinguais,"41,58","41,58",-,"41,58",-
SãoJoão,Disponível,368.0,12,7896116814104.0,Mirena 52mg 1 Endoceptivo com Inseridor Bayer,"1650,22","1219,50",-26.1%,"1219,50",-26.1%
SãoJoão,Disponível,368.0,14,7896004705071.0,Piroxicam 20mg Genérico EMS 15 Cápsulas Gelatinosas,"32,58","29,59",-9.2%,"29,59",-9.2%
SãoJoão,Disponível,368.0,13,7891317477172.0,Perosteo Eurofarma 30 Comprimidos,"77,10","63,59",-17.5%,"63,59",-17.5%
SãoJoão,Disponível,368.0,13,7891058005542.0,"Stilnox CR 6,25mg 28 Comprimidos Sanofi (B1)","76,46","61,79",-19.2%,"61,79",-19.2%
SãoJoão,Disponível,368.0,14,7896658036057.0,Cefalium One 750mg 20 Comprimidos Revestidos,"32,06","29,69",-7.4%,"29,69",-7.4%
SãoJoão,Disponível,368.0,15,607.0,"Vacina Hexavalente Hexaxim 0,5 ml Injetável 1 Seringa Preenchida Sanofi + Aplicação","234,99","234,99",-,"234,99",-
SãoJoão,Disponível,368.0,15,7897595604729.0,Glimepirida 2mg 30 Comprimidos Genérico Sandoz,"26,90","26,90",-,"26,90",-
SãoJoão,Disponível,368.0,14,7897595632623.0,Sinvastatina 40mg 30 Comprimidos Revestidos Genérico Novartis,"35,85","15,99",-55.4%,"15,99",-55.4%
SãoJoão,Disponível,368.0,13,75075644.0,Vick Babyrub 12g,"25,99","23,39",-10.0%,"23,39",-10.0%
SãoJoão,Disponível,368.0,13,7896658005466.0,Flogoral Cereja 12 Pastilhas Aché,"20,59","20,59",-,"20,59",-
SãoJoão,Disponível,368.0,14,7896658000379.0,Famox 20Mg 10 Comprimidos Ache,"34,57","30,49",-11.8%,"30,49",-11.8%
SãoJoão,Disponível,367.0,14,7896004744957.0,"Drospirenona + Etinilestradiol 3mg + 0,02mg 24 Comprimidos Revestidos Genérico EMS","75,03","29,90",-60.1%,"29,90",-60.1%
SãoJoão,Disponível,367.0,14,7896181927846.0,Runner EZE 20+10mg 60 Comprimidos Biosintética,"74,56","59,65",-20.0%,"59,65",-20.0%
SãoJoão,Disponível,367.0,13,7896015591960.0,Leite de Magnésia Hortelã Suspensão Oral 350ml,"34,99","34,99",-,"34,99",-
SãoJoão,Disponível,367.0,13,7896261018310.0,Cataflampro Emulgel Gel Dermatológico 150g,"88,60","80,39",-9.3%,"80,39",-9.3%
SãoJoão,Disponível,367.0,13,8903855076096.0,"Indapen SR 1,5mg 60 Comprimidos Revestidos Libbs Prolongado Torrent","71,46","59,99",-16.1%,"59,99",-16.1%
SãoJoão,Disponível,367.0,14,7898216367696.0,Lisvenx 70mg 30 Cápsulas Torrent (A3),"471,86","471,86",-,"471,86",-
SãoJoão,Disponível,367.0,14,7897473207103.0,Dipropionato de Beclometasona Spray Nasal 250mcg 200 Doses Genérico Glenmark,"74,71","44,90",-39.9%,"44,90",-39.9%
SãoJoão,Disponível,367.0,14,7896006219590.0,Cod Par 500mg+30mg 24 Comprimidos Supera (A2),"29,57","27,29",-7.7%,"27,29",-7.7%
SãoJoão,Disponível,367.0,14,7898953165234.0,Questran Light 50 Envelopes 4G Bristol,"570,30","490,09",-14.1%,"490,09",-14.1%
SãoJoão,Disponível,367.0,13,7891317016340.0,Piemonte 4mg 60 Comprimidos Eurofarma,"116,94","116,94",-,"116,94",-
SãoJoão,Disponível,366.0,12,7897595903365.0,Puran T4 88mcg 30 Comprimidos Sanofi,"23,39","23,39",-,"23,39",-
SãoJoão,Disponível,366.0,14,7896641800016.0,Albocresil Gel 50g Com Aplicador Hypera,"43,46","39,29",-9.6%,"39,29",-9.6%
SãoJoão,Disponível,366.0,13,7899420506864.0,Okotico 100mg 30 Comprimidos Supera (C1),"247,84","198,27",-20.0%,"198,27",-20.0%
SãoJoão,Disponível,366.0,12,7898907313780.0,"Dunia 35 2+0,035mg 21 Comprimidos Revestidos Aché","29,43","26,39",-10.3%,"26,39",-10.3%
SãoJoão,Disponível,366.0,13,7896672202766.0,Fostair Dpi Chiesi 200mcg + 6mcg 120 Doses,"251,34","251,34",-,"251,34",-
SãoJoão,Disponível,366.0,15,7891317015923.0,Tavok 500Mg 7 Comprimidos Revestidos Momenta,"101,66","101,66",-,"101,66",-
SãoJoão,Disponível,366.0,14,7891317001445.0,Hormus 250mg/ml Solução Injetável 1 Ampola 4ml Eurofarma (C5),"555,12","444,10",-20.0%,"444,10",-20.0%
SãoJoão,Disponível,366.0,14,7896004723570.0,Domperidona 10mg 60 Comprimidos Genérico Germed,"45,86","39,89",-13.0%,"39,89",-13.0%
SãoJoão,Disponível,366.0,13,7899547511338.0,Aciclovir 400mg 30 Comprimidos Genérico Prati-Donaduzzi,"129,00","55,62",-56.9%,"55,62",-56.9%
SãoJoão,Disponível,366.0,15,7898687734409.0,Vortioxetina 5mg 30 Comprimidos Revestidos Genérico Althaia (C1),"80,55","65,19",-19.1%,"65,19",-19.1%
SãoJoão,Disponível,366.0,13,7896658040221.0,"Feminique Conti 3+0,03mg 28 comprimidos revestidos Ache","69,38","69,38",-,"69,38",-
SãoJoão,Disponível,366.0,13,7896006217626.0,Cefadroxila 500mg 10 Cápsulas Genom,"35,51","35,51",-,"35,51",-
