Farmácia,Status,Total Unidades Vendidas,Frequencia_Vendas,EAN_ou_SKU,Nome_do_Produto,Preco_Tabela,Preco_Cartao_Valor,Desconto_Cartao,Preco_Pix_Valor,Desconto_Pix
São João,Disponível,393.0,15,7896422504492.0,Diclofenaco Colestiramina 70mg 20 Cápsulas Genérico Medley,"18,28","15,99",-12.5%,"15,99",-12.5%
São João,Esgotado,393.0,12,0.0,Maresis Solução Nasal 100ml,0,0,0,0,0
São João,Disponível,393.0,14,7898565160085.0,Dualgi 200mg + 500mg 12 Comprimidos Revestidos Eurofarma,"774,21","79,90",-89.7%,"79,90",-89.7%
São João,Disponível,393.0,14,7896004762319.0,Gliclazida Genérico Pharlab 30mg 30 Comprimidos,"30,33","16,90",-44.3%,"16,90",-44.3%
São João,Esgotado,393.0,13,0.0,Alenia Refil 12mcg/400mcg 60 Cápsulas de Pó Inalatório,0,0,0,0,0
São João,Disponível,393.0,14,7891721016165.0,Clazi XR 60mg 60 Comprimidos Revestidos Germed,"115,99","115,99",-0.0%,"115,99",-0.0%
São João,Disponível,393.0,15,7891317425869.0,Asea 40mg 30 Comprimidos Revestidos Supera,"14,53","14,53",-0.0%,"14,53",-0.0%
São João,Esgotado,393.0,14,0.0,"Moment 0,025% 60ml Roll-On Apsen",0,0,0,0,0
São João,Disponível,393.0,13,7896004792309.0,Dimesilato de Lisdexanfetamina Genérico EMS 70mg 30 Cápsulas (A3),"381,12","264,49",-30.6%,"264,49",-30.6%
São João,Esgotado,393.0,13,0.0,Trifamox Ibl Bd 200/50Mg 60Ml Bago,0,0,0,0,0
São João,Disponível,393.0,13,7896004789873.0,Lipistat 20mg 60 Comprimidos Revestidos EMS-Sigma,"51,77","51,77",-0.0%,"51,77",-0.0%
São João,Esgotado,393.0,15,0.0,Tamarine Fibras Kids 240ml Hypera Pharma,0,0,0,0,0
São João,Disponível,393.0,14,7896094208124.0,Nactali 75mcg 84 Comprimidos Revestidos,"123,47","86,43",-30.0%,"86,43",-30.0%
São João,Esgotado,392.0,14,0.0,Mytedom 5mg 20 Cápsulas Cristália (A1),0,0,0,0,0
São João,Disponível,392.0,14,7896637023115.0,Resolor 2mg 14 Comprimidos,"29,28","26,89",-8.2%,"26,89",-8.2%
São João,Esgotado,392.0,15,0.0,"Travoprosta 0,04mg 2,5ml Solução Oftálmica Genérico EMS",0,0,0,0,0
São João,Disponível,392.0,14,7896004782980.0,Levetiracetam 750Mg 30 Comprimidos Revestidos Genérico Neo Quimica (C1),"266,35","99,90",-62.5%,"99,90",-62.5%
São João,Disponível,392.0,12,7896637023665.0,Lixiana 60mg 30 Comprimidos Revestidos,"22,44","22,44",-0.0%,"22,44",-0.0%
São João,Esgotado,392.0,13,0.0,Systane Ultra Alcon Sem Conservantes 10Ml,0,0,0,0,0
São João,Esgotado,392.0,12,0.0,Posdrink Vibe 250ml Tangerina,0,0,0,0,0
São João,Disponível,392.0,15,7897595602589.0,"Atelop 2,5mg 30 Comprimidos Germed","27,40","6,99",-74.5%,"6,99",-74.5%
São João,Esgotado,392.0,14,0.0,Neocoflan Solução Dermatológica 85ml,0,0,0,0,0
São João,Disponível,392.0,13,7896009498459.0,Onegripe 400mg 20 Cápsulas,"50,80","33,00",-35.0%,"33,00",-35.0%
São João,Disponível,392.0,14,7896181906582.0,Venoxide 500mg 30 Comprimidos Biosintética,"23,78","7,43",-68.8%,"7,43",-68.8%
São João,Esgotado,391.0,14,0.0,Tropinal Solução 15ml,0,0,0,0,0
São João,Disponível,391.0,13,7896094208858.0,Plenance 10mg 30 Comprimidos Revestidos Libbs,"137,00","111,29",-18.8%,"111,29",-18.8%
São João,Disponível,391.0,15,7894916515764.0,Unitram 15mg 30 Comprimidos Revestidos FQM (C1),"52,75","52,75",-0.0%,"52,75",-0.0%
São João,Esgotado,391.0,14,0.0,"Tylex Cellera 7,5mg 12 Comprimidos (A2)",0,0,0,0,0
São João,Disponível,391.0,14,7896637023665.0,Mercilon Conti 150mcg/20mcg 28 Comprimidos Revestidos,"22,44","22,44",-0.0%,"22,44",-0.0%
São João,Disponível,391.0,13,7891317425869.0,Zinnat 250mg 10 Comprimidos Sandoz,"14,53","14,53",-0.0%,"14,53",-0.0%
São João,Disponível,391.0,14,7896241293669.0,Vytorin 10+10mg 30 Comprimidos Organon,"39,75","29,79",-25.1%,"29,79",-25.1%
São João,Esgotado,391.0,13,0.0,Mel Mônica Baldoni  Sabor Silvestre 40g,0,0,0,0,0
São João,Esgotado,391.0,14,0.0,Triancil 20mg/ml Frasco/Ampola 5ml Injetável Apsen,0,0,0,0,0
São João,Disponível,391.0,13,8902220109520.0,Rosucor 20mg 30 Comprimidos Revestidos Torrent,"75,69","62,29",-17.7%,"62,29",-17.7%
São João,Esgotado,391.0,14,0.0,Spiolto Spray 4ml,0,0,0,0,0
São João,Esgotado,391.0,12,0.0,Hominus 2+5mg 60cap Dura Momenta,0,0,0,0,0
São João,Disponível,391.0,13,7896004716176.0,"Cloridrato De Amilorida e Hidroclorotiazida 2,5/25mg Genérico EMS 30 Comprimidos","9,94","1,25",-87.4%,"1,25",-87.4%
São João,Esgotado,391.0,14,0.0,"Ginesse 0,075mg + 0,02mg 63 Comprimidos FQM",0,0,0,0,0
São João,Disponível,391.0,16,7896004718446.0,Dipirona 500mg Genérico Farmace Gotas 10ml,"16,59","10,09",-39.2%,"10,09",-39.2%
São João,Disponível,390.0,12,7891317125455.0,Trimeb 200mg 60 Cápsulas Eurofarma,"88,54","74,19",-16.2%,"74,19",-16.2%
São João,Disponível,390.0,15,7896004771045.0,Aciclovir 10g Creme Genérico EMS,"31,86","11,90",-62.6%,"11,90",-62.6%
São João,Disponível,390.0,14,7894916515764.0,Rusovas 10mg 90 Comprimidos Revestidos,"52,75","52,75",-0.0%,"52,75",-0.0%
São João,Esgotado,390.0,14,0.0,Sulpan 20 Cápsulas Hypermarcas (B1),0,0,0,0,0
São João,Disponível,390.0,14,7896004710761.0,Succinato De Sumatriptana 50mg Genérico Biolab 2 Comprimidos Revestidos,"52,38","15,59",-70.2%,"15,59",-70.2%
São João,Disponível,390.0,13,7899547528459.0,Levofloxacino 500mg 7 Comprimidos Revestidos Genérico Prati-Donaduzzi,"97,19","46,09",-52.6%,"46,09",-52.6%
São João,Esgotado,390.0,13,0.0,Buscopan Pediátrico 10mg/ml 20ml,0,0,0,0,0
São João,Disponível,390.0,13,7895296446228.0,Fexofenadina 6mg 60ml Genérico Nova Química,"91,38","29,90",-67.3%,"29,90",-67.3%
São João,Disponível,390.0,14,7500435260527.0,Alginac Retard 10 Comprimidos Procter,"37,17","33,89",-8.8%,"33,89",-8.8%
São João,Disponível,390.0,14,7896637023979.0,Alois Duo 10+20mg 30 Comprimidos Revestidos Apsen (C1),"132,71","132,71",-0.0%,"132,71",-0.0%
São João,Esgotado,390.0,16,0.0,Benegrip Multi Noite 800mg/20mg 20 Comprimidos,0,0,0,0,0
São João,Disponível,390.0,13,7896641803871.0,Neosaldina 30 Drágeas Hypera Pharma,"30,30","30,30",-0.0%,"30,30",-0.0%
São João,Disponível,390.0,13,7898569760458.0,Vortioxetina 15mg 30 Comprimidos Revestidos Genérico Althaia (C1),"60,68","19,90",-67.2%,"19,90",-67.2%
São João,Disponível,390.0,13,7896004715902.0,Lidocaína 50mg Genérico EMS Pomada Dermatológica 25g,"15,06","10,49",-30.3%,"10,49",-30.3%
São João,Disponível,389.0,14,7896004715032.0,Miorrelax 300mg/50mg/35mg 10 Comprimidos,"21,90","20,59",-6.0%,"20,59",-6.0%
São João,Disponível,389.0,14,7896523200972.0,Escitalopram 20mg 30 Comprimidos Revestidos Genérico Biosintética (C1),"96,49","13,63",-85.9%,"13,63",-85.9%
São João,Disponível,389.0,14,7896422507295.0,Cetoprofeno 150mg Genérico Medley 10 Comprimidos Revestidos,"45,22","30,59",-32.4%,"30,59",-32.4%
São João,Disponível,389.0,14,7896112486787.0,Bravan 80mg 30 Comprimidos Revestidos Aché,"56,60","5,80",-89.8%,"5,80",-89.8%
São João,Disponível,389.0,13,7896004731582.0,Escitalopram 20mg 30 Comprimidos Revestidos Genérico EMS (C1),"169,07","28,90",-82.9%,"28,90",-82.9%
São João,Disponível,389.0,14,7896658027703.0,Kalist 2mg 28 Comprimidos,"65,89","55,99",-15.0%,"55,99",-15.0%
São João,Disponível,389.0,13,7896637023979.0,Axonium 10mg 30 Comprimidos Aché (C1),"132,71","132,71",-0.0%,"132,71",-0.0%
São João,Esgotado,389.0,15,0.0,Elidel Creme Biolab 15g,0,0,0,0,0
São João,Disponível,389.0,15,7891158101687.0,Revoc 100mg 30 Comprimidos Revestidos Abbott (C1),"279,50","279,50",-0.0%,"279,50",-0.0%
São João,Disponível,389.0,14,7896548197554.0,Pred Solução Oftálmica 5ml,"52,63","46,79",-11.1%,"46,79",-11.1%
São João,Disponível,389.0,15,7896004786117.0,Cloridrato De Tizanidina 2mg Genérico Ranbaxy 30 Comprimidos,"108,77","69,90",-35.7%,"69,90",-35.7%
São João,Disponível,389.0,14,7896004716497.0,Dicloridrato De Hidroxizina 2mg/ml Solução Oral Genérico Germed 120ml,"22,70","7,99",-64.8%,"7,99",-64.8%
São João,Esgotado,388.0,14,0.0,Cosopt Solução Oftálmica 5ml Mundipharma,0,0,0,0,0
São João,Disponível,388.0,15,7896523227573.0,Alergaliv Loratadina Legrand 10mg 15 Comprimidos,"22,83","5,99",-73.8%,"5,99",-73.8%
São João,Disponível,388.0,12,7894916515764.0,Aval 160mg 30 Comprimidos Revestidos Supera,"52,75","52,75",-0.0%,"52,75",-0.0%
São João,Esgotado,388.0,14,0.0,Fenaflan Ice Aerossol Teuto 150ml,0,0,0,0,0
São João,Disponível,388.0,14,7898148300556.0,Azitromicina 1g 1 Comprimido Revestido Genérico Prati,"28,41","25,89",-8.9%,"25,89",-8.9%
São João,Esgotado,388.0,14,0.0,Flutivate Creme 30g,0,0,0,0,0
São João,Disponível,388.0,15,7896637031516.0,Inzelm 20mg 30 Comprimidos,"131,36","131,36",-0.0%,"131,36",-0.0%
São João,Disponível,388.0,13,7891721014741.0,Janumet 50+850Mg 56 Comprimidos Merck,"48,22","42,09",-12.7%,"42,09",-12.7%
São João,Disponível,388.0,12,7891268100228.0,Alevo 500mg 10 Comprimidos Supera,"69,59","58,89",-15.4%,"58,89",-15.4%
São João,Esgotado,388.0,14,0.0,Cebion Zinco + Vitamina D 1g + 10 + 10mg 30 Comprimidos Efervescentes Procter,0,0,0,0,0
São João,Disponível,388.0,14,7898569760267.0,Telmisartana 80mg Genérico Althaia 30 Comprimidos,"40,38","24,19",-40.1%,"24,19",-40.1%
São João,Disponível,388.0,13,7896004706382.0,Amoxicilina 875mg 14 Comprimidos Revestidos Genérico EMS,"82,67","44,90",-45.7%,"44,90",-45.7%
São João,Disponível,388.0,14,7899547513219.0,Tadalafila 20mg Genérico Prati 4 Comprimidos Revestidos,"30,11","12,99",-56.9%,"12,99",-56.9%
São João,Disponível,388.0,13,7896658027130.0,Bravan Duo 160+10mg 30 Comprimidos Revestidos Aché,"131,87","106,99",-18.9%,"106,99",-18.9%
São João,Esgotado,388.0,14,0.0,Gel Reparil Mylan 30g,0,0,0,0,0
São João,Disponível,387.0,14,7896241293669.0,Vytorin 10+20mg 30 Comprimidos Organon,"39,75","29,79",-25.1%,"29,79",-25.1%
São João,Esgotado,387.0,16,0.0,Celestone Soluspan 1x1ml Ampola Mantecorp,0,0,0,0,0
São João,Disponível,387.0,13,7896241270400.0,Drenison N Creme Biolab 30g,"44,52","39,89",-10.4%,"39,89",-10.4%
São João,Disponível,387.0,13,7894916503082.0,Konduz 75mg 56 Cápsulas Sigma Pharma (C1),"141,98","113,58",-20.0%,"113,58",-20.0%
São João,Disponível,387.0,13,7891106904582.0,Livalo 2mg 60 Comprimidos Biolab,"73,39","60,99",-16.9%,"60,99",-16.9%
São João,Esgotado,387.0,13,0.0,Cibex 200mg 10cap Supera (C1),0,0,0,0,0
São João,Esgotado,387.0,14,0.0,"Cetoconazol 20mg + Dipropionato De Betametasona 0,64mg + Sulfato De Neomicina 2,5mg Genérico Medley",0,0,0,0,0
São João,Disponível,387.0,15,7894916500869.0,Sustrate 10mg 50 Comprimidos FQM,"76,21","65,19",-14.5%,"65,19",-14.5%
São João,Disponível,387.0,14,7896026170475.0,Enxaguante Bucal Malvatricin PPU 250ml,"40,77","38,49",-5.6%,"38,49",-5.6%
São João,Esgotado,387.0,14,0.0,"Pomada Oftálmica Tobrex 3,5g Novartis",0,0,0,0,0
São João,Esgotado,387.0,14,0.0,Florax SM Adulto Uva Solução Oral 5 Flaconetes de 5ml,0,0,0,0,0
São João,Disponível,387.0,13,7795320008821.0,Trok G Creme Dermatológico 30g,"50,17","44,69",-10.9%,"44,69",-10.9%
São João,Disponível,387.0,13,7896658015106.0,Ekson 200+50mg 30 Comprimidos Aché,"126,62","102,53",-19.0%,"102,53",-19.0%
São João,Esgotado,387.0,16,0.0,Anador 1g 10 Comprimidos,0,0,0,0,0
São João,Disponível,387.0,13,7896006290216.0,Artelac Solução Oftálmica 10ml,"47,65","40,79",-14.4%,"40,79",-14.4%
São João,Esgotado,387.0,14,0.0,Sonrisal Limão 2 Comprimidos GSK AV*,0,0,0,0,0
São João,Esgotado,387.0,13,0.0,Fexofenadina 6mg/ml 60ml Vitamedic,0,0,0,0,0
São João,Esgotado,387.0,13,0.0,"Zeel Composto Solução Injetável 10 Ampolas 2,0ml Heel",0,0,0,0,0
São João,Disponível,386.0,14,7896714205182.0,Cloridrato De Sotalol 160mg Genérico Sandoz 30 Comprimidos,"6,86","4,99",-27.3%,"4,99",-27.3%
São João,Disponível,386.0,13,7896004705330.0,Nistatina Genérico EMS Solução Oral 50ml,"17,65","10,90",-38.2%,"10,90",-38.2%
São João,Disponível,386.0,15,7908134200552.0,Slinda Exeltis 4mg 72 Comprimidos + 12 Placebos,"307,85","244,19",-20.7%,"244,19",-20.7%
São João,Esgotado,386.0,13,0.0,Prolia 60mg 1ml Inj 1Ser Preench Amgen,0,0,0,0,0
São João,Esgotado,386.0,14,0.0,Xarope Dexclor Mais Betametasona 120ml Celergin EMS,0,0,0,0,0
São João,Disponível,386.0,13,7891721201806.0,Glifage XR 1g 30 Comprimidos Merck,"11,81","8,49",-28.1%,"8,49",-28.1%
São João,Disponível,386.0,16,7891158101687.0,Biquiz 10mg 30 Comprimidos Revestidos Supera (C1),"279,50","279,50",-0.0%,"279,50",-0.0%
São João,Esgotado,386.0,12,0.0,Ambroxmel 3mg 120ml Infantil Cimed,0,0,0,0,0
São João,Esgotado,386.0,14,0.0,Ibuprotrat Solução Oral 50mg 30ml Framboesa Natulab,0,0,0,0,0
São João,Disponível,386.0,13,7896004715971.0,Azitromicina 600mg 15ml Genérico Prati,"79,28","24,49",-69.1%,"24,49",-69.1%
São João,Disponível,386.0,12,7896523210070.0,Hidroclorotiazida 25mg Genérico Cimed 30 Comprimidos,"6,53","3,69",-43.5%,"3,69",-43.5%
São João,Disponível,386.0,14,7897595635655.0,Succi Solifenacina 10mg 30 Comprimidos Revestidos Genérico Ranbaxy,"240,05","99,90",-58.4%,"99,90",-58.4%
São João,Disponível,386.0,15,7896637023979.0,Duepoli 500mg 30 Comprimido  Apsen (C1),"132,71","132,71",-0.0%,"132,71",-0.0%
São João,Disponível,385.0,14,7896422504652.0,Zinpass Eze 40mg/10mg 30 Comprimidos Revestidos,"183,70","149,79",-18.5%,"149,79",-18.5%
São João,Disponível,385.0,15,7896241248287.0,"Level Biolab 0,1mg + 0,02mg 21 Comprimidos Revestidos","30,15","26,79",-11.1%,"26,79",-11.1%
São João,Disponível,385.0,13,7891268100228.0,Cod Supera 30mg 30 Comprimidos (A2),"69,59","58,89",-15.4%,"58,89",-15.4%
São João,Disponível,385.0,14,7896523216812.0,Histadin D 5mg/120mg 12 Comprimidos,"19,90","19,90",-0.0%,"19,90",-0.0%
São João,Disponível,385.0,13,7896637031608.0,Inilok 40mg 90 Comprimidos Revestidos,"154,89","125,09",-19.2%,"125,09",-19.2%
São João,Disponível,385.0,13,7896015516703.0,Clavulin 250Mg 100Ml Gsk,"161,17","161,17",-0.0%,"161,17",-0.0%
São João,Disponível,385.0,15,7894916510011.0,"Micardis Hct 80+12,5Mg 30 Comprimidos Boehringer","106,25","106,25",-0.0%,"106,25",-0.0%
São João,Disponível,385.0,15,7896523200286.0,Mirtazapina 30mg 30 Comprimidos Orodispersíveis Genérico Cimed (C1),"173,61","89,90",-48.2%,"89,90",-48.2%
São João,Disponível,385.0,12,7896241293669.0,Prolopa 100mg/25mg 30 Comprimidos,"39,75","29,79",-25.1%,"29,79",-25.1%
São João,Disponível,385.0,12,7896004715032.0,"Iziz 2,5mg/1,5mg 28 Comprimidos","21,90","20,59",-6.0%,"20,59",-6.0%
São João,Esgotado,385.0,14,0.0,"Desloratadina 1,25mg/ml 20ml Genérico Cifarma",0,0,0,0,0
São João,Esgotado,385.0,15,0.0,"Rocefin IM 1G Injeção 1X3,5Ml Roche",0,0,0,0,0
São João,Disponível,384.0,14,7896004701820.0,Diclofenaco Potássico Genérico Teuto 50mg 20 Comprimidos,"28,48","16,39",-42.5%,"16,39",-42.5%
São João,Disponível,384.0,15,7891317482541.0,Antara 750mg 30 Comprimidos Revestidos Eurofarma (C1),"1110,02","149,99",-86.5%,"149,99",-86.5%
São João,Disponível,384.0,16,7896004706795.0,Olmesartana Genérico EMS 40mg 30 Comprimidos Revestidos,"21,73","3,90",-82.1%,"3,90",-82.1%
São João,Disponível,384.0,12,7897595633675.0,Bissulfato De Clopidogrel 75mg Genérico Novartis 28 Comprimidos Revestidos,"67,46","29,99",-55.5%,"29,99",-55.5%
São João,Disponível,384.0,12,7896004729640.0,Rosuvastatina 10mg 30 Comprimidos Revestidos Genérico EMS,"113,61","19,90",-82.5%,"19,90",-82.5%
São João,Esgotado,384.0,14,0.0,Ablok 100mg 30 Comprimidos Biolab,0,0,0,0,0
São João,Disponível,384.0,13,7896637022835.0,Olmy Anlo 40mg/5mg 30 Comprimidos Revestidos,"62,81","33,90",-46.0%,"33,90",-46.0%
São João,Disponível,383.0,13,7896637023658.0,Fitocalm 20 Comprimidos Revestidos,"20,15","20,15",-0.0%,"20,15",-0.0%
São João,Disponível,383.0,13,7896004784083.0,Cilostazol 100mg 30 Comprimidos Genérico EMS,"90,64","49,90",-44.9%,"49,90",-44.9%
São João,Disponível,383.0,13,7899547524772.0,Sildenafila Genérico Prati 50mg 2 Comprimidos Revestidos,"15,56","5,99",-61.5%,"5,99",-61.5%
São João,Disponível,383.0,13,7896094930735.0,Neosaldina Muscular 20 Comprimidos Hypera Pharma,"14,77","12,85",-13.0%,"12,85",-13.0%
São João,Esgotado,383.0,15,0.0,Sonrisal GSK 2 Comprimidos Efervescentes,0,0,0,0,0
São João,Esgotado,383.0,12,0.0,"Strepsils Mel e Limão 8,75mg 8 Pastilhas",0,0,0,0,0
São João,Disponível,383.0,13,7896253902122.0,Piascledine 300Mg 30 Cápsulas Abbott,"89,32","74,29",-16.8%,"74,29",-16.8%
São João,Esgotado,383.0,14,0.0,Bacfar F 100ml Elofar,0,0,0,0,0
São João,Disponível,383.0,14,7896658000393.0,Gaeso 40mg 28 Comprimidos,"56,36","49,09",-12.9%,"49,09",-12.9%
São João,Esgotado,383.0,13,0.0,Sabonete Líquido Íntimo Proctoderm 100ml,0,0,0,0,0
São João,Disponível,383.0,14,7896637031509.0,Invokana 300mg 30 Comprimidos Janssen,"72,96","72,96",-0.0%,"72,96",-0.0%
São João,Disponível,383.0,12,7896004767130.0,Zolpidem 10mg 30 Comprimidos Revestidos Genérico Cimed (B1),"80,49","19,90",-75.3%,"19,90",-75.3%
São João,Disponível,383.0,14,7896181920410.0,Myrbetric 50mg 30 Comprimidos Revestidos,"14,94","5,70",-61.8%,"5,70",-61.8%
São João,Disponível,383.0,14,7896004706313.0,Piroxicam 20mg 10 Comprimidos Genérico EMS,"27,79","10,21",-63.3%,"10,21",-63.3%
São João,Disponível,383.0,13,7891045031493.0,Elifore 50mg 28 Comprimidos Revestidos Pfizer (C1),"195,02","117,01",-40.0%,"117,01",-40.0%
São João,Esgotado,383.0,13,0.0,Lidosporin Solução Otológica FQM 10ml,0,0,0,0,0
São João,Esgotado,383.0,13,0.0,Calminex Ice Gel Instantâneo Hypera Pharma 170g,0,0,0,0,0
São João,Disponível,383.0,14,7891317177645.0,"Primera 20 0,150mg/0,020mg 21 Comprimidos","44,50","38,49",-13.5%,"38,49",-13.5%
São João,Disponível,383.0,14,7896281152018.0,Carlit XR 450mg 30 Comprimidos Supera (C1),"251,12","198,00",-21.2%,"198,00",-21.2%
São João,Disponível,383.0,14,7894916502641.0,Rohydorm 1mg 30 Comprimidos Revestidos Sigma Pharma (B1),"45,40","40,09",-11.7%,"40,09",-11.7%
São João,Esgotado,383.0,14,0.0,Voltaren Retard 100mg 10 Comprimidos Novartis,0,0,0,0,0
São João,Disponível,383.0,13,7896004766997.0,Xanev Rivaroxabana 10mg 30 Comprimidos Revestidos Mylan,"271,97","59,90",-78.0%,"59,90",-78.0%
São João,Disponível,383.0,14,7896637022767.0,Reconter 10mg 60 Comprimidos Revestidos,"61,13","52,09",-14.8%,"52,09",-14.8%
São João,Esgotado,383.0,14,0.0,Ibuprofeno 400mg 4 Cápsulas Ibuliv SEM Avulso,0,0,0,0,0
São João,Esgotado,382.0,14,0.0,Pilocarpina 2% Solução Oftálmica 10ml,0,0,0,0,0
São João,Esgotado,382.0,13,0.0,Lipanon 250mg 60 Comprimidos Liberação Retardada Hypermarcas,0,0,0,0,0
São João,Disponível,382.0,14,7891317177652.0,Pondera 20mg 30 Comprimidos Revestidos,"93,49","77,49",-17.1%,"77,49",-17.1%
São João,Disponível,382.0,14,7899095238671.0,Escitalopram 20mg 30 Comprimidos Revestidos Genérico Novartis (C1),"69,32","29,90",-56.9%,"29,90",-56.9%
São João,Esgotado,382.0,13,0.0,Britens 5ml União Química,0,0,0,0,0
São João,Disponível,382.0,14,7898074614857.0,Paco 500mg/30mg 36 Comprimidos,"66,32","59,49",-10.3%,"59,49",-10.3%
São João,Disponível,382.0,13,7896255713160.0,Divalcon ER 500mg 30 Comprimidos Revestidos Abbott (C1),"66,77","53,42",-20.0%,"53,42",-20.0%
São João,Disponível,382.0,14,7896658038709.0,Pant 50mg/ml Sol Capi 3 frascos 50ml+1 válvula spray,"109,13","95,19",-12.8%,"95,19",-12.8%
São João,Disponível,382.0,13,7896472520381.0,"Meloxicam 7,5mg 10 Comprimidos Genérico Nova Química","67,70","34,90",-48.4%,"34,90",-48.4%
São João,Disponível,382.0,12,7898216360727.0,Secfar 1000Mg 2 Comprimidos Elofar,"22,94","14,90",-35.0%,"14,90",-35.0%
São João,Disponível,382.0,14,7896637022767.0,Lacto-Purga 5mg 6 Comprimidos Revestidos,"61,13","52,09",-14.8%,"52,09",-14.8%
São João,Disponível,382.0,14,7891317452650.0,Creme Dipropionato de Betametasona + Sulfato de Gentamicina 30g Genérico EMS,"33,20","30,29",-8.8%,"30,29",-8.8%
São João,Disponível,382.0,14,7896004718446.0,Diclofenaco Resinato Solução Oral 20ml Genérico EMS,"16,59","10,09",-39.2%,"10,09",-39.2%
São João,Esgotado,382.0,13,0.0,Novolin N U-100 10 mL Novo Nordisk,0,0,0,0,0
São João,Disponível,382.0,14,7896004749624.0,Nesina Pio 25+30Mg 30 Comprimidos Revestidos Takeda,"118,13","24,90",-78.9%,"24,90",-78.9%
São João,Disponível,382.0,13,7896004715032.0,Doralgina 30mg/300mg/30mg 4 Comprimidos,"21,90","20,59",-6.0%,"20,59",-6.0%
São João,Disponível,382.0,16,7891317444952.0,Tâmisa 20 75mcg/20mcg 63 Comprimidos Revestidos,"93,45","77,49",-17.1%,"77,49",-17.1%
São João,Disponível,382.0,13,7896004700533.0,Enalapril 10mg 30 Comprimidos Genérico EMS,"25,13","7,09",-71.8%,"7,09",-71.8%
São João,Disponível,382.0,15,7898169080642.0,Dermacerium 30G Silvestre,"70,86","60,99",-13.9%,"60,99",-13.9%
São João,Disponível,382.0,12,7896004784083.0,Betaistina 24mg 30 Comprimidos Genérico Biosintética,"90,64","49,90",-44.9%,"49,90",-44.9%
São João,Disponível,382.0,13,7896523201887.0,Dipirona 1g Genérico Cimed 10 Comprimidos,"27,67","5,99",-78.4%,"5,99",-78.4%
São João,Disponível,381.0,15,7897595622037.0,Aciclovir 200mg 50 Comprimidos Genérico Sandoz,"55,46","39,90",-28.1%,"39,90",-28.1%
São João,Esgotado,381.0,12,0.0,Castanha da Índia Composta 30 Drágeas,0,0,0,0,0
São João,Esgotado,381.0,15,0.0,Canabidiol 100mg/ml 30ml Ease Labs (B1),0,0,0,0,0
São João,Esgotado,381.0,13,0.0,Fiber Mais Laranja 170g Nestle,0,0,0,0,0
São João,Disponível,381.0,13,7896004703466.0,Impere 5mg 30 Comprimidos Revestidos EMS,"133,92","52,39",-60.9%,"52,39",-60.9%
São João,Disponível,381.0,13,7896637022767.0,Dolamin 125mg 16 Comprimidos Revestidos FQM,"61,13","52,09",-14.8%,"52,09",-14.8%
São João,Esgotado,381.0,16,0.0,"Nasoar Lota 0,9% 15 Envelopes Myralis",0,0,0,0,0
São João,Esgotado,381.0,15,0.0,"Systen Sequi 3,2+11,2mg 4 Adesivos Theramex",0,0,0,0,0
São João,Disponível,381.0,14,7896637031608.0,Livalo 2mg 30 Comprimidos Revestidos,"154,89","125,09",-19.2%,"125,09",-19.2%
São João,Esgotado,381.0,13,0.0,Bromelin Z 100ml Hebron,0,0,0,0,0
São João,Esgotado,381.0,15,0.0,Prazol 30mg 28 Cápsulas Cellera,0,0,0,0,0
São João,Esgotado,381.0,13,0.0,Azi Suspensão Oral Sigma Pharma 600mg,0,0,0,0,0
São João,Disponível,381.0,14,7896658005305.0,Flogoral Spray Cereja 30ml Aché,"42,28","39,19",-7.3%,"39,19",-7.3%
São João,Disponível,381.0,14,7891317177652.0,Keppra 250mg 30 Comprimidos Revestidos,"93,49","77,49",-17.1%,"77,49",-17.1%
São João,Disponível,381.0,14,7896714267241.0,Hidroclorotiazida 25mg Genérico Neo Química 30 Comprimidos,"6,94","4,99",-28.1%,"4,99",-28.1%
São João,Disponível,381.0,15,7897595602589.0,Concor Anlo 5mg/5mg 30 Comprimidos,"27,40","6,99",-74.5%,"6,99",-74.5%
São João,Esgotado,381.0,13,0.0,Preni Solução 3mg/ml 120ml Eurofarma,0,0,0,0,0
São João,Disponível,381.0,13,7896004730981.0,Citalopram 20mg 30 Comprimidos Revestidos Genérico EMS (C1),"64,06","26,90",-58.0%,"26,90",-58.0%
São João,Disponível,381.0,13,7896181922711.0,"Ciproterona + Etinilestradiol 2 + 0,35 mg 21 Comprimidos Revestidos Genérico Biosintética","65,29","26,09",-60.0%,"26,09",-60.0%
São João,Disponível,381.0,14,7891317177652.0,"Picbam 2,5mg 60 Comprimidos Revestidos Mantecorp","93,49","77,49",-17.1%,"77,49",-17.1%
São João,Disponível,380.0,13,7896112492740.0,Triazol Biolab 150mg 1 Cápsula,"38,17","33,99",-11.0%,"33,99",-11.0%
São João,Disponível,380.0,14,7896094210295.0,"Feminique 20 3+0,02mg 24 Comprimidos Revestidos Ache","243,34","170,34",-30.0%,"170,34",-30.0%
São João,Disponível,380.0,12,7896658005305.0,ABC Spray Hertz Clotrimazol 30ml,"42,28","39,19",-7.3%,"39,19",-7.3%
São João,Disponível,380.0,13,7896004775043.0,Aciclovir 400mg 30 Comprimidos Genérico EMS,"207,20","99,00",-52.2%,"99,00",-52.2%
São João,Disponível,380.0,13,7896006231127.0,Fenobarbital 100mg 30 Comprimidos Genérico União Química,"91,78","46,90",-48.9%,"46,90",-48.9%
